filename	tile_size	pattern_width	rotations	output_size	ground	attempt_limit	output_periodic	input_periodic	location heuristic	choice heuristic	global constraint	backtracking	attempts	time_start	time_adjacency	adjacency_duration	time solve start	time solve end	solve duration	pattern count	choices	wave	backtracks	propagations	outcome	
Rooms	1	3	7	(30, 30)	0	10	True	True	entropy	weighted	None	False	1	1627599238.5252888	1627599240.3155775	0.0010008811950683594	1627599240.3165784	1627599244.8871138	4.57053542137146	74	175	175	0	350	success	
Rooms	1	3	7	(30, 30)	0	10	True	True	entropy	weighted	None	False	1	1627599244.8951213	1627599246.6330767	0.0010008811950683594	1627599246.6340775	1627599250.6404111	4.006333589553833	74	152	152	0	304	success	
