filename	tile_size	pattern_width	rotations	output_size	ground	attempt_limit	output_periodic	input_periodic	location heuristic	choice heuristic	global constraint	backtracking	attempts	time_start	time_adjacency	adjacency_duration	time solve start	time solve end	solve duration	pattern count	choices	wave	backtracks	propagations	outcome	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	1	1627597024.2032974	1627597024.2903764	0.0010004043579101562	1627597024.2913768	None	43.97032618522644	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	2	1627597024.2032974	1627597024.2903764	43.97232794761658	1627597068.2627044	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	3	1627597024.2032974	1627597024.2903764	43.97232794761658	1627597068.2627044	None	0.0010004043579101562	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	4	1627597024.2032974	1627597024.2903764	43.97332835197449	1627597068.2637048	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	5	1627597024.2032974	1627597024.2903764	43.97332835197449	1627597068.2637048	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	6	1627597024.2032974	1627597024.2903764	43.97433114051819	1627597068.2647076	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	7	1627597024.2032974	1627597024.2903764	43.97433114051819	1627597068.2647076	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	8	1627597024.2032974	1627597024.2903764	43.97433114051819	1627597068.2647076	None	0.0009992122650146484	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	9	1627597024.2032974	1627597024.2903764	43.9753303527832	1627597068.2657068	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	10	1627597024.2032974	1627597024.2903764	43.9753303527832	1627597068.2657068	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	1	1627597068.2667072	1627597068.3528621	0.0010013580322265625	1627597068.3538635	None	43.5760235786438	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	2	1627597068.2667072	1627597068.3528621	43.577024936676025	1627597111.929887	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	3	1627597068.2667072	1627597068.3528621	43.57802629470825	1627597111.9308884	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	4	1627597068.2667072	1627597068.3528621	43.57802629470825	1627597111.9308884	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	5	1627597068.2667072	1627597068.3528621	43.57902717590332	1627597111.9318893	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	6	1627597068.2667072	1627597068.3528621	43.57902717590332	1627597111.9318893	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	7	1627597068.2667072	1627597068.3528621	43.57902717590332	1627597111.9318893	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	8	1627597068.2667072	1627597068.3528621	43.58002805709839	1627597111.9328902	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	9	1627597068.2667072	1627597068.3528621	43.58002805709839	1627597111.9328902	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	random	weighted	None	False	10	1627597068.2667072	1627597068.3528621	43.58002805709839	1627597111.9328902	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	1	1627597111.933891	1627597112.0198872	0.001001119613647461	1627597112.0208883	None	23.867985725402832	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	2	1627597111.933891	1627597112.0198872	23.86998677253723	1627597135.889874	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	3	1627597111.933891	1627597112.0198872	23.86998677253723	1627597135.889874	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	4	1627597111.933891	1627597112.0198872	23.86998677253723	1627597135.889874	None	0.0010008811950683594	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	5	1627597111.933891	1627597112.0198872	23.8709876537323	1627597135.8908749	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	6	1627597111.933891	1627597112.0198872	23.8709876537323	1627597135.8908749	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	7	1627597111.933891	1627597112.0198872	23.871988773345947	1627597135.891876	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	8	1627597111.933891	1627597112.0198872	23.871988773345947	1627597135.891876	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	9	1627597111.933891	1627597112.0198872	23.871988773345947	1627597135.891876	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	10	1627597111.933891	1627597112.0198872	23.872989892959595	1627597135.892877	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	1	1627597135.892877	1627597135.979956	0.001001596450805664	1627597135.9809575	None	24.129964113235474	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	2	1627597135.892877	1627597135.979956	24.131964206695557	1627597160.11192	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	3	1627597135.892877	1627597135.979956	24.131964206695557	1627597160.11192	None	0.0010018348693847656	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	4	1627597135.892877	1627597135.979956	24.13296604156494	1627597160.112922	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	5	1627597135.892877	1627597135.979956	24.13296604156494	1627597160.112922	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	6	1627597135.892877	1627597135.979956	24.13296604156494	1627597160.112922	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	7	1627597135.892877	1627597135.979956	24.13396644592285	1627597160.1139224	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	8	1627597135.892877	1627597135.979956	24.13396644592285	1627597160.1139224	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	9	1627597135.892877	1627597135.979956	24.13396644592285	1627597160.1139224	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	10	1627597135.892877	1627597135.979956	24.13496732711792	1627597160.1149232	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	1	1627597160.1149232	1627597160.2009206	0.0009999275207519531	1627597160.2019205	None	24.04135036468506	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	2	1627597160.1149232	1627597160.2009206	24.043351650238037	1627597184.2442722	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	3	1627597160.1149232	1627597160.2009206	24.043351650238037	1627597184.2442722	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	4	1627597160.1149232	1627597160.2009206	24.044352293014526	1627597184.2452729	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	5	1627597160.1149232	1627597160.2009206	24.044352293014526	1627597184.2452729	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	6	1627597160.1149232	1627597160.2009206	24.044352293014526	1627597184.2452729	None	0.0010008811950683594	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	7	1627597160.1149232	1627597160.2009206	24.045353174209595	1627597184.2462738	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	8	1627597160.1149232	1627597160.2009206	24.045353174209595	1627597184.2462738	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	9	1627597160.1149232	1627597160.2009206	24.046353816986084	1627597184.2472744	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	lexical	random	None	False	10	1627597160.1149232	1627597160.2009206	24.046353816986084	1627597184.2472744	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	1	1627597184.2482858	1627597184.3343565	0.0010006427764892578	1627597184.3353572	None	23.758200645446777	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	2	1627597184.2482858	1627597184.3343565	23.760202169418335	1627597208.0945587	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	3	1627597184.2482858	1627597184.3343565	23.760202169418335	1627597208.0945587	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	4	1627597184.2482858	1627597184.3343565	23.761203289031982	1627597208.0955598	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	5	1627597184.2482858	1627597184.3343565	23.761203289031982	1627597208.0955598	None	0.0010013580322265625	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	6	1627597184.2482858	1627597184.3343565	23.76220464706421	1627597208.0965612	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	7	1627597184.2482858	1627597184.3343565	23.76220464706421	1627597208.0965612	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	8	1627597184.2482858	1627597184.3343565	23.763205528259277	1627597208.097562	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	9	1627597184.2482858	1627597184.3343565	23.763205528259277	1627597208.097562	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	10	1627597184.2482858	1627597184.3343565	23.76420545578003	1627597208.098562	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	1	1627597208.098562	1627597208.190646	0.002002239227294922	1627597208.1926482	None	23.882833242416382	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	2	1627597208.098562	1627597208.190646	23.884835481643677	1627597232.0754814	None	0.0009999275207519531	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	3	1627597208.098562	1627597208.190646	23.88583540916443	1627597232.0764813	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	4	1627597208.098562	1627597208.190646	23.886836290359497	1627597232.0774822	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	5	1627597208.098562	1627597208.190646	23.886836290359497	1627597232.0774822	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	6	1627597208.098562	1627597208.190646	23.886836290359497	1627597232.0774822	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	7	1627597208.098562	1627597208.190646	23.887837171554565	1627597232.078483	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	8	1627597208.098562	1627597208.190646	23.887837171554565	1627597232.078483	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	9	1627597208.098562	1627597208.190646	23.88883876800537	1627597232.0794847	None	0.0	13	1200	1200	0	2400	contradiction	
